Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639169337.1858594,15.3439453125,1011.9642169550876,43.5983201466508,3,5,7,0,0.0
1639169342.3162808,15.40546875,1011.9262162683884,43.48460075343161,3,5,7,0,0.0
1639169347.445913,15.436328125,1011.8124796516428,43.26861788236089,3,5,7,1,12.0
1639169352.5772347,15.5083984375,1011.9392383652116,43.14277460994565,3,5,7,0,0.0
1639169357.7073615,15.569921875,1012.0020580672528,42.9808674695713,3,5,7,0,0.0
1639169362.8379343,15.693359375,1011.8925346835495,42.91515853340626,3,5,7,0,0.0
1639169367.967705,15.734375,1011.9211142620941,43.35402978933145,3,5,7,1,12.0
1639169373.0973067,15.862890625,1012.0058495975501,43.576958192384005,3,5,7,0,0.0
1639169378.227121,15.95546875,1012.0107025617356,42.819899790116274,3,5,7,0,0.0
1639169383.3569627,16.0171875,1011.9333090354828,43.63784134016027,3,5,7,8,96.0
1639169388.4867098,16.0736328125,1011.8979497045142,43.9147261206951,3,5,7,0,0.0
1639169393.616309,16.130078125,1011.8096968782252,43.81282292186381,3,5,7,0,0.0
1639169398.7472262,16.1763671875,1011.7777496490963,43.11541928563362,3,5,7,0,0.0
1639169403.8768547,16.253515625,1011.7063891279527,42.97726547246306,3,5,7,1,12.0
1639169409.0067317,16.3099609375,1011.6944605767599,43.44079905649353,3,5,7,0,0.0
1639169414.1367257,16.458984375,1011.5651550844916,42.201466599339746,3,5,7,0,0.0
1639169419.2666252,16.556640625,1011.4639909176099,41.50300355059653,3,5,7,0,0.0
1639169424.3965988,16.654296875,1011.4699118113749,41.25598909985399,3,5,7,0,0.0
1639169429.5255737,16.7263671875,1011.4325815722959,40.94861893155159,3,5,7,0,0.0
1639169434.6555674,16.8033203125,1011.3872743261807,41.12932156384008,3,5,7,0,0.0
1639169439.7859907,16.849609375,1011.363740580463,40.622886917065046,3,5,7,0,0.0
1639169444.9158864,16.9267578125,1011.3878543590487,40.50214498421427,3,5,7,0,0.0
1639169450.0455317,16.9576171875,1011.3210865165198,40.30907805140531,3,5,7,1,12.0
1639169455.1754532,17.00390625,1011.2048686839329,40.41750430015815,3,5,7,0,0.0
1639169460.3066716,17.0552734375,1011.072662781039,40.53801226907437,3,5,7,2,24.0
1639169465.436742,17.1220703125,1010.9473681734642,40.960104167484666,3,5,7,0,0.0
1639169470.5665016,17.1630859375,1010.8344308957436,41.24352239668233,3,5,7,0,0.0
1639169475.696282,17.240234375,1010.7747814308804,41.382224208594366,3,5,7,1,12.0
1639169480.8262436,17.2865234375,1010.7863774237203,40.519315814740324,3,5,7,0,0.0
1639169485.956107,17.34296875,1010.8044905985305,40.37432454082025,3,5,7,0,0.0
1639169491.0859442,17.36875,1010.8151328586889,40.02415161827365,3,5,7,0,0.0
1639169496.2156267,17.409765625,1010.8197901720622,39.619426047070775,3,5,7,0,0.0
1639169501.34546,17.4201171875,1010.814600593128,39.30542777896147,3,5,7,0,0.0
1639169506.4754565,17.4201171875,1010.7952137941566,39.22082680571341,3,5,7,1,12.0
1639169511.6054232,17.440625,1010.8203659763327,39.61928087309734,3,5,7,0,0.0
1639169516.73569,17.4046875,1010.7911381761857,39.263213581824616,3,5,7,1,12.0
1639169521.8654292,17.399609375,1010.809151833193,39.36592239680462,3,5,7,1,12.0
1639169526.9958282,17.3892578125,1010.6724987046605,39.39622136522653,3,5,7,1,12.0
1639169532.1254852,17.37890625,1010.6444631714877,40.331948234733076,3,5,7,0,0.0
1639169537.2554288,17.3943359375,1010.6206052321845,39.70405141396874,3,5,7,1,12.0
1639169542.385328,17.4201171875,1010.6606433868485,39.44436792162372,3,5,7,0,0.0
1639169547.51515,17.43046875,1010.6408547546046,39.305371724985974,3,5,7,0,0.0
1639169552.6448412,17.409765625,1010.672752359423,39.39603359805997,3,5,7,0,0.0
1639169557.7748716,17.435546875,1010.6750930117369,39.50457223537934,3,5,7,0,0.0
1639169562.9050105,17.43046875,1010.6031983912253,39.48653236460221,3,5,7,0,0.0
1639169568.0348463,17.4201171875,1010.6343359623696,39.323543848128644,3,5,7,1,12.0
1639169573.1646533,17.445703125,1010.6145047973557,39.28104824365311,3,5,7,0,0.0
1639169578.294452,17.4611328125,1010.6376012082956,39.20851721099642,3,5,7,0,0.0
1639169583.4242315,17.507421875,1010.616276929738,39.486093794247516,3,5,7,0,0.0
1639169588.5545163,17.50234375,1010.6418669293724,39.44982920221448,3,5,7,0,0.0
1639169593.6842525,17.53828125,1010.8133534520019,39.492030304681364,3,5,7,0,0.0
1639169598.81418,17.5279296875,1010.8733026727383,39.47385766400725,3,5,7,0,0.0
1639169603.9440231,17.533203125,1011.0594030281457,39.051051187312545,3,5,7,0,0.0
1639169609.074083,17.5279296875,1011.2712408114207,39.00278652603203,3,5,7,0,0.0
1639169614.2039843,17.5126953125,1011.3148888657809,39.22637560118558,3,5,7,0,0.0
1639169619.333739,17.507421875,1011.3231460739117,39.40150996209204,3,5,7,0,0.0
1639169624.4635823,17.543359375,1011.318578165463,39.123540607956116,3,5,7,0,0.0
1639169629.5932393,17.5537109375,1011.31472269195,39.23212654470139,3,5,7,0,0.0
1639169634.7233565,17.5845703125,1011.4219087744294,39.47971538124793,3,5,7,0,0.0
1639169639.8533165,17.594921875,1011.3941850204137,39.38904952337178,3,5,7,1,12.0
1639169644.984842,17.594921875,1011.466503564455,39.40107789869232,3,5,7,0,0.0
1639169650.115176,17.61015625,1011.5007169646956,39.1412718669334,3,5,7,1,12.0
1639169655.2447925,17.61015625,1011.5138467599426,38.79678022187754,3,5,7,0,0.0
1639169660.3748248,17.6154296875,1011.572681669074,39.23796488607829,3,5,7,0,0.0
1639169665.5046296,17.5896484375,1011.593177160012,39.074905152620644,3,5,7,0,0.0
1639169670.6346035,17.5845703125,1011.6641583510235,40.82651644996437,3,5,7,0,0.0
1639169675.765176,17.533203125,1011.6982426814756,39.22631836350643,3,5,7,0,0.0
1639169680.8952498,17.4919921875,1011.7662052030896,38.82182792476018,3,5,7,0,0.0
1639169686.0256908,17.435546875,1011.763571700415,38.846322787307706,3,5,7,0,0.0
1639169691.1558392,17.43046875,1011.7877908984261,38.91282405124925,3,5,7,1,12.0
1639169696.2856987,17.4251953125,1011.742812399346,39.30542777896147,3,5,7,0,0.0
1639169701.4155657,17.435546875,1011.6943740715095,39.124081831572816,3,5,7,1,12.0
1639169706.5456877,17.4611328125,1011.6285047136797,39.55270565134324,3,5,7,1,12.0
1639169711.6757274,17.5126953125,1011.6142055517379,39.71561871031966,3,5,7,0,0.0
1639169716.8059082,17.5279296875,1011.5411489018328,39.401483362966,3,5,7,0,0.0
1639169721.9376302,17.605078125,1011.466503564455,39.70920541065076,3,5,7,0,0.0
1639169727.0675461,17.6462890625,1011.3873857676775,39.77542172948886,3,5,7,0,0.0
1639169732.1976285,17.6771484375,1011.323927577669,39.896110594384446,3,5,7,0,0.0
1639169737.3275433,17.702734375,1011.2683932770627,39.26759660175174,3,5,7,0,0.0
1639169742.4575145,17.7490234375,1011.2422708438481,39.29758101002399,3,5,7,0,0.0
1639169747.587841,17.7798828125,1011.2289817065139,38.94081419761946,3,5,7,0,0.0
1639169752.7185416,17.80546875,1011.2371011888595,38.450959381907815,3,5,7,0,0.0
1639169757.8486207,17.8517578125,1011.1870870303422,38.50514076632526,3,5,7,0,0.0
1639169762.9785106,17.862109375,1011.1706860452069,38.29941187857778,3,5,7,0,0.0
1639169768.1082437,17.89296875,1011.1207052807098,38.335450021986006,3,5,7,0,0.0
1639169773.2353895,17.903125,1010.9710408789209,38.3171479685642,3,5,7,2,24.0
1639169778.3650804,17.92890625,1010.8676937291245,38.323073972863895,3,5,7,0,0.0
1639169783.4946544,17.990625,1010.6623794718395,38.872870296805864,3,5,7,0,0.0
1639169788.624472,18.0265625,1010.6270867575186,39.36253615974577,3,5,7,0,0.0
1639169793.7549112,18.0779296875,1010.6230052874556,39.36225123839839,3,5,7,0,0.0
1639169798.8853235,18.12421875,1010.6176782960663,39.277227433784304,3,5,7,0,0.0
1639169804.0151417,18.2064453125,1010.5974972763574,38.55081595723278,3,5,7,0,0.0
1639169809.1455848,18.29375,1010.5160723994206,38.21127375480243,3,5,7,0,0.0
1639169814.2757516,18.35546875,1010.5304905120892,38.25914855649352,3,5,7,1,12.0
1639169819.405469,18.3759765625,1010.5656676353101,37.87762261274758,3,5,7,0,0.0
1639169824.5354633,18.3759765625,1010.5956478095248,37.50213472263881,3,5,7,0,0.0
1639169829.6652164,18.4017578125,1010.6273607720345,37.90142269502381,3,5,7,0,0.0
1639169834.795616,18.4171875,1010.7663459565815,38.33125236279415,3,5,7,0,0.0
1639169839.925403,18.4171875,1010.9218375493166,38.567396265729585,3,5,7,1,12.0
1639169845.0555513,18.422265625,1011.0908176771405,38.85180317092156,3,5,7,1,12.0
1639169850.185916,18.453125,1011.1633157049142,38.74254769330417,3,5,7,0,0.0
1639169855.3161788,18.530078125,1011.2289843742718,38.46356403297642,3,5,7,1,12.0
1639169860.4461951,18.530078125,1011.1891270749003,38.2212497716574,3,5,7,1,12.0
1639169865.5756192,18.530078125,1011.200817801879,38.421135050101284,3,5,7,0,0.0
1639169870.706733,18.6021484375,1011.2422132123337,38.40239692021881,3,5,7,0,0.0
1639169875.8367622,18.6021484375,1011.2551670256253,38.53568038411879,3,5,7,0,0.0
1639169880.9667714,18.627734375,1011.4104830485746,37.844993616000046,3,5,7,1,12.0
1639169886.0968158,18.6740234375,1011.4413931488899,38.09896863764987,3,5,7,0,0.0
1639169891.2268426,18.7306640625,1011.5109040862095,38.41962657870826,3,5,7,0,0.0
1639169896.356837,18.7666015625,1011.5313457565895,38.261723170124064,3,5,7,0,0.0
1639169901.4868448,18.75625,1011.5572656072529,37.94075656281761,3,5,7,0,0.0
1639169906.615646,18.7615234375,1011.6275174076534,38.461751068035795,3,5,7,0,0.0
1639169911.7462695,18.7306640625,1011.6464961177008,38.777046786988755,3,5,7,0,0.0
1639169916.8759606,18.725390625,1011.6412956810468,38.52265668737,3,5,7,0,0.0
1639169922.0071032,18.7099609375,1011.4995315501924,37.947187073613684,3,5,7,0,0.0
1639169927.1369963,18.725390625,1011.3483388264403,37.91074076621767,3,5,7,0,0.0
1639169932.2670383,18.725390625,1011.0869704488002,38.45593604266841,3,5,7,0,0.0
1639169937.3969889,18.751171875,1011.0888340062427,38.28015523684497,3,5,7,0,0.0
